gene_id	mean_nsn_vst	mean_sn_vst	var_nsn	var_sn	sd_nsn	sd_sn	log2_var_ratio_sn_vs_nsn	bf_statistic	pvalue	padj	n_nsn	n_sn
ENSMUSG00000028106	8.404652177934505	8.391910920278983	0.03797209665141263	0.031534702574555554	0.1948643031738051	0.17758013001052667	-0.26799925661851204	0.8432890242257898	0.3610871257102878	0.8910420845012877	66	20
ENSMUSG00000015748	7.578355005364376	7.535616629380696	0.03555427497373034	0.039173143427567364	0.18855841263049056	0.19792206402411874	0.13984182673363021	0.11156852943884318	0.7391978706720008	0.9748807441004006	66	20
ENSMUSG00000054312	6.432798468454767	6.310655695706617	0.061672636432301524	0.045554637298577616	0.24833976007136177	0.21343532345555555	-0.4370325156940915	0.5945095686788895	0.44284403474756817	0.9104309323557694	66	20
ENSMUSG00000038550	5.642976202490001	5.454067156330656	0.05557934720449829	0.06239259782430268	0.2357527247021724	0.24978510328741121	0.1668259616857111	0.045541103727611276	0.831529262263307	0.9851024036267165	66	20
ENSMUSG00000015750	7.402745009470174	7.216818363280256	0.03484906721436082	0.052779155783184345	0.18667904867542265	0.22973714497917908	0.5988480931215967	0.029387864240683965	0.8642988396138316	0.9888495325919213	66	20
ENSMUSG00000015749	6.3459063927660875	6.351902147637669	0.06763948794213202	0.02600525419425917	0.26007592726381273	0.1612614467076963	-1.379062256581265	4.368769152148348	0.03962698119938652	0.6750732452646513	66	20
ENSMUSG00000015745	5.0305361373385535	4.911776468578284	0.06886067646102259	0.08932230864895768	0.26241317890117977	0.29886838014242606	0.37534013847820813	0.008173796465123385	0.9281773998551807	0.9942234074263079	66	20
ENSMUSG00000015747	6.837337256487856	6.845207205241282	0.04963283856080873	0.041795494783095175	0.22278428705994668	0.20443946483762662	-0.2479474721171452	1.033445178763798	0.31227001533584553	0.8749952855510857	66	20
ENSMUSG00000038495	5.390300078210058	5.791534263397009	0.04770670815647493	0.12880327108584674	0.21841865340779604	0.35889172613177744	1.4329049957046704	6.446272556040134	0.012962198225031757	0.5593418813564157	66	20
ENSMUSG00000045934	4.7637718498046056	4.780098031808677	0.059282452772408456	0.13100682590285337	0.24347988165844103	0.3619486509200627	1.1439648052742002	2.9898287545412647	0.08746260791771265	0.7386839075371519	66	20
ENSMUSG00000068856	6.1998714645919835	6.255516083580326	0.037880439167549525	0.036961820976229395	0.19462897823178726	0.19225457335582266	-0.035417212438220505	0.0264498169350795	0.8711972229441388	0.9890888152712217	66	20
ENSMUSG00000015943	7.123126935257192	7.012519496726591	0.05137124102242429	0.057557173130317926	0.2266522468947182	0.23991076076390971	0.16403478032378183	0.11916678856477445	0.7308028698073594	0.9747052665231167	66	20
ENSMUSG00000093507	5.707373291839823	5.452514880972445	0.0651014726274638	0.026216564275124973	0.2551499022681839	0.1619152996943926	-1.312211219208545	1.767821597207692	0.18725139404767077	0.8265388847870099	66	20
ENSMUSG00000103940	5.529621912128992	5.506119209855239	0.03370069372559311	0.0658696716401812	0.18357748697918574	0.2566508750037319	0.9668358597963486	2.103588229391436	0.1506778135605016	0.8105794805200235	66	20
ENSMUSG00000093656	4.491815289368624	4.823979972301737	0.07386667581839154	0.14216549616742294	0.2717842449782392	0.3770484002981884	0.9445757094087835	1.9288335400748515	0.16855752853507075	0.8164244340368183	66	20
ENSMUSG00000097851	6.941761846911525	6.892455500840639	0.0309250361323236	0.011709176196357746	0.17585515668391302	0.10820894693304128	-1.401134937193215	4.152608848960268	0.04471728334796586	0.6816397365049803	66	20
ENSMUSG00000106641	4.960230426565751	4.988591203017719	0.06784070015080614	0.01907597477130317	0.2604624735941939	0.13811580203330526	-1.8303937358732734	7.074716119454339	0.0093616966699699	0.5193796229938847	66	20
ENSMUSG00000074398	4.836549526323149	4.748680806221968	0.04932892100409015	0.05377840653926326	0.22210115038893913	0.23190171741335436	0.1245932535218589	0.007170289377003436	0.9327192263878106	0.9950671929628336	66	20
ENSMUSG00000038393	11.960908290222939	11.569713190307766	0.062362341217625794	0.05922824097739847	0.24972453066854644	0.2433685291433518	-0.07438983861929295	0.14106634392714681	0.708170014132248	0.972743880440021	66	20
ENSMUSG00000028104	4.881532995997737	4.876202135064091	0.08813602108840052	0.03142594948177652	0.2968771144571446	0.17727365704406428	-1.487775138162372	3.8549319725822926	0.05290842721257074	0.6964235553370602	66	20
ENSMUSG00000049288	4.839796020475343	4.790764341968146	0.03892358553322477	0.04925894648486344	0.19729061187300517	0.22194356599113982	0.3397410817442306	0.06501189518104147	0.7993661739588747	0.9823988283382988	66	20
ENSMUSG00000045327	5.352374485208838	5.499295014622044	0.056310441183958046	0.0406052550079242	0.23729821150602473	0.20150745645738324	-0.471735906468897	0.017390799882110276	0.8953991710041036	0.9917368103742704	66	20
ENSMUSG00000038374	7.6807697828211765	7.678744887733375	0.025246840665004423	0.01972753769816479	0.15889254439716302	0.14045475320602285	-0.3558918069075933	0.6535248762732399	0.4211388998290765	0.9041071220969236	66	20
ENSMUSG00000028102	7.4550248022914705	7.393001372149856	0.02829238096037499	0.02455243742980041	0.16820339164349507	0.15669217411791952	-0.20454726052715197	0.5896009076003746	0.4447266585781581	0.911794355048153	66	20
ENSMUSG00000090210	5.285387934027061	5.1532706011187805	0.06761699513022375	0.09196842060795173	0.2600326808888139	0.3032629562078951	0.4437526035262321	0.09324281883178583	0.7608497601116344	0.9769430860122915	66	20
ENSMUSG00000028101	4.760200802138414	5.270939104768218	0.06420123690120626	0.07981423315683331	0.25337963000447816	0.2825141291277895	0.31404490657145523	0.6513484141013982	0.42191032215821733	0.9041071220969236	66	20
ENSMUSG00000028099	6.617189439942631	6.584903791024758	0.054898308752011724	0.0524360503786277	0.23430388121414406	0.22898919271141968	-0.06620267051634551	0.1406121134267629	0.708618357929413	0.9727487907373955	66	20
ENSMUSG00000028098	6.5871919116271815	6.55073309326702	0.06743029625048691	0.0637034485638651	0.2596734415578284	0.25239542104377627	-0.08202544916084453	1.122912628862575	0.2923297182336841	0.8660349310213816	66	20
ENSMUSG00000038304	9.045529477912801	8.859733717870096	0.025619211958918236	0.029641960443267886	0.16006002611182543	0.172168407215923	0.21041469113371006	0.24481709221033376	0.6220400998694222	0.9571515877070432	66	20
ENSMUSG00000038298	7.944806700024689	8.098152031142192	0.046317931089058996	0.013533179836227179	0.2152160102990923	0.11633219604317276	-1.775069195139613	6.042018063925737	0.016024496921883326	0.5757400442886188	66	20
ENSMUSG00000087223	5.208322173869554	5.271697463712743	0.03325857766891538	0.04896359029010339	0.18236934410397868	0.22127717977709177	0.5579827375390092	0.6991257967305028	0.40544982880551406	0.9037171514057153	66	20
ENSMUSG00000028096	6.9211055722020225	6.791726195416063	0.031799096012011016	0.033951344407858255	0.17832301032679718	0.18425890591192126	0.09448292177731397	0.036735992738172275	0.8484661160178636	0.9867858728537249	66	20
ENSMUSG00000057123	4.848645644200306	4.867122088506401	0.07219388355175319	0.07264112777817855	0.2686891950781668	0.26952018065105726	0.008909986382398292	0.030029179870593056	0.8628409369182011	0.9888495325919213	66	20
ENSMUSG00000028093	8.021783728467337	7.774427659240884	0.033765238482459436	0.028703103532586455	0.18375319992440795	0.16941990300016835	-0.2343319346745158	6.175091603336476e-5	0.9937487807929981	0.9990888651393427	66	20
ENSMUSG00000038256	7.680365903405936	7.540695347772109	0.08767910863052245	0.051547517238096405	0.2961065832272603	0.22704078320446397	-0.7663300736726432	1.4847271758726945	0.22644755043150205	0.8374818394962692	66	20
ENSMUSG00000028089	6.496545919091479	6.568167004126659	0.056973647878340826	0.05174180805337623	0.238691532900396	0.22746825724345854	-0.13896428757595325	0.040910815362454986	0.8401992425574384	0.9860381527325497	66	20
ENSMUSG00000028088	6.223709121737925	6.1101646699110566	0.061390707906229275	0.10062005002983344	0.2477714832385464	0.31720663616928546	0.7128255094448849	1.5285648617234966	0.21977385430542634	0.8374818394962692	66	20
ENSMUSG00000038205	6.24445678034293	6.462882432229855	0.05711735584369354	0.09008899797368307	0.23899237612043933	0.30014829330463144	0.6574216430417599	1.27142146608333	0.26271072218520125	0.8516606378516256	66	20
ENSMUSG00000038170	8.097312152967026	8.127834490401378	0.05941315933236837	0.04941884914323935	0.24374814734140723	0.22230350681723254	-0.26572104384107037	0.13020009879972086	0.7191305231711407	0.9745468565026473	66	20
ENSMUSG00000027879	7.76678984662996	7.798240594543653	0.023017623945183866	0.046032655013095364	0.1517156021811332	0.2145522197813282	0.9999184263615905	3.184241729270168	0.07796211014642997	0.7285219987095501	66	20
ENSMUSG00000027878	5.975308921350188	6.093085348310345	0.08078534426085236	0.08909836366065416	0.2842276275467471	0.29849349014786597	0.14130533044143717	0.119273032060832	0.7306876392594388	0.9747052665231167	66	20
ENSMUSG00000027875	4.538916264087906	4.347615627852444	0.1391592432427586	0.061027472639651685	0.3730405383369998	0.24703739117722986	-1.1892058561602734	6.825041420231529	0.010647363037926969	0.529967655502343	66	20
ENSMUSG00000053398	6.738587102241875	6.709128919141899	0.03429190887042201	0.054578605749351736	0.18518074648953656	0.2336206449553458	0.6704671693954267	0.09583576182616668	0.75765194324895	0.9768881261222714	66	20
ENSMUSG00000027869	4.963735211620953	4.753467768238577	0.06664403026337262	0.1157251206599813	0.2581550508190235	0.34018395120872663	0.7961544203412063	2.3307328981651443	0.13059887690603691	0.7924178538191552	66	20
ENSMUSG00000027871	4.931012128468635	4.90934231615777	0.19822558958949685	0.09724306559123098	0.445225324515011	0.31183820418805486	-1.02747586097694	0.23165599553403704	0.6315500918957975	0.9613720704926241	66	20
ENSMUSG00000004233	5.500403086683017	5.417810100408884	0.05216314666660573	0.03019563565971577	0.2283925276067624	0.17376891453800294	-0.7886906554655461	2.0307713748042686	0.15784744577122403	0.8124186151401839	66	20
ENSMUSG00000033285	5.715518906474338	6.2264326073874905	0.05648867101917212	0.10654618033467364	0.23767345459510644	0.3264141239815974	0.9154452890294377	1.3557653640768503	0.2475690820903274	0.8438256925882058	66	20
