gene_id	mean_young_vst	mean_old_vst	var_young	var_old	sd_young	sd_old	log2_var_ratio_old_vs_young	bf_statistic	pvalue	padj	subset	n_young	n_old
ENSMUSG00000027534	7.959387777505008	7.988115466881753	0.0361443506364641	0.06888230825880841	0.19011667637654542	0.2624543927214944	0.9303631273152798	0.7542653312875419	0.3875747082980182	0.6995033860638221	full_dataset	42	45
ENSMUSG00000104015	6.435988938051482	6.493348236516721	0.10320894619543357	0.1741965237831027	0.3212614919274228	0.41736857066998073	0.7551477476409089	0.6788376298754574	0.4122931581234366	0.7135502273857125	full_dataset	42	45
ENSMUSG00000095661	5.401365242130958	5.296130027531327	0.03537254584153763	0.06207136312497343	0.18807590446821632	0.24914125135146414	0.8112975965209023	2.473523570198301	0.11949320519175918	0.4449271905837838	full_dataset	42	45
ENSMUSG00000039717	6.019821184662328	5.875353898280467	0.032858137038788766	0.08852287002770952	0.18126813575140216	0.2975279315084712	1.429799263895696	3.873449131630001	0.05231542758721133	0.3306628234032846	full_dataset	42	45
ENSMUSG00000027550	7.456913972964299	7.440964396397162	0.10078799342020058	0.1142192090118026	0.3174712481787927	0.3379633249508038	0.1804814969713288	0.11884524509566054	0.7311418430855832	0.8892702957007292	full_dataset	42	45
ENSMUSG00000027552	10.704033872788651	10.70857586100534	0.06315975823701073	0.0640506683626221	0.2513160524857311	0.2530823351453477	0.020207972994454808	0.027033289093737707	0.8697924287354236	0.95002543604616	full_dataset	42	45
ENSMUSG00000078784	6.0222547319972195	6.142206158625986	0.05799333263691864	0.05859089390347087	0.24081804881885127	0.24205555953844743	0.014789411968262918	0.28173257902355625	0.5969519992360857	0.8238635778930773	full_dataset	42	45
ENSMUSG00000027556	4.553237548068055	4.373649729963228	0.09699931705330739	0.06351070806585041	0.31144713364118054	0.2520133093030017	-0.6109746568519068	2.865526069112442	0.09415853398598151	0.4125769368417675	full_dataset	42	45
ENSMUSG00000103912	6.984795366045428	6.815479523149674	0.10385445121642847	0.33771131524130726	0.32226456711284357	0.5811293446740642	1.7012273707921843	10.910931231034276	0.0014000407109377563	0.11823126306623455	full_dataset	42	45
ENSMUSG00000078783	5.06690499397826	4.763513729150864	0.09050781712586962	0.0931272137639157	0.30084517135209204	0.305167517543915	0.04116040866084862	0.03303347672456204	0.8562107598338791	0.9438522091170279	full_dataset	42	45
